time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-06-04 09:30:00-04:00,Trend,3a7b0cc55dac479d83ff0ecba1adfc1b,GLD,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-04 09:30:00-04:00,Trend,a588c5cd4355426a966bfc99be3c1580,GLD,sell,market,fill,1,day,0.0,1,stock,216.24000549316406,282.0,0.0
2024-06-04 09:30:00-04:00,Trend,3a7b0cc55dac479d83ff0ecba1adfc1b,GLD,sell,market,fill,1,gtc,0.0,1,stock,216.24000549316406,98.0,0.0
2024-07-08 09:30:00-04:00,Trend,d7ad62f62fd8406793ab192e60dfe872,GLD,buy,market,new,1,day,0.0,1,stock,,,
2024-07-08 09:30:00-04:00,Trend,37d0a10e47ed4c6a8a81ea37ff299a33,GLD,buy,market,new,1,gtc,0.0,1,stock,,,
2024-07-08 09:30:00-04:00,Trend,d7ad62f62fd8406793ab192e60dfe872,GLD,buy,market,fill,1,day,0.0,1,stock,219.63999938964844,98.0,0.0
2024-07-08 09:30:00-04:00,Trend,37d0a10e47ed4c6a8a81ea37ff299a33,GLD,buy,market,fill,1,gtc,0.0,1,stock,219.63999938964844,283.0,0.0
2024-08-01 09:30:00-04:00,Trend,329c9808554846c8ab6841362ef9f4ec,GLD,sell,market,new,1,day,0.0,1,stock,,,
2024-08-01 09:30:00-04:00,Trend,80f3aa79e8004ab89fff858808f12c0f,GLD,sell,market,new,1,gtc,0.0,1,stock,,,
2024-08-01 09:30:00-04:00,Trend,329c9808554846c8ab6841362ef9f4ec,GLD,sell,market,fill,1,day,0.0,1,stock,226.74000549316406,283.0,0.0
2024-08-01 09:30:00-04:00,Trend,80f3aa79e8004ab89fff858808f12c0f,GLD,sell,market,fill,1,gtc,0.0,1,stock,226.74000549316406,90.0,0.0
2024-08-12 09:30:00-04:00,Trend,feab6a5e5cdd409aba9480780f91ee10,GLD,buy,market,new,1,day,0.0,1,stock,,,
2024-08-12 09:30:00-04:00,Trend,d0c58259aa9942eabe740885ca23de10,GLD,buy,market,new,1,gtc,0.0,1,stock,,,
2024-08-12 09:30:00-04:00,Trend,feab6a5e5cdd409aba9480780f91ee10,GLD,buy,market,fill,1,day,0.0,1,stock,226.13999938964844,90.0,0.0
2024-08-12 09:30:00-04:00,Trend,d0c58259aa9942eabe740885ca23de10,GLD,buy,market,fill,1,gtc,0.0,1,stock,226.13999938964844,277.0,0.0
2024-11-12 09:30:00-05:00,Trend,795e74d7873c4b98a7050ff9882d44e0,GLD,sell,market,new,1,day,0.0,1,stock,,,
2024-11-12 09:30:00-05:00,Trend,1d95126b9b4749ef8fbe45663fb5d909,GLD,sell,market,new,1,gtc,0.0,1,stock,,,
2024-11-12 09:30:00-05:00,Trend,795e74d7873c4b98a7050ff9882d44e0,GLD,sell,market,fill,1,day,0.0,1,stock,241.2899932861328,277.0,0.0
2024-11-12 09:30:00-05:00,Trend,1d95126b9b4749ef8fbe45663fb5d909,GLD,sell,market,fill,1,gtc,0.0,1,stock,241.2899932861328,88.0,0.0
